name,datetime,Temperature,Dew,Humidity,Rainfall,preciptype,windspeed,winddir,Pressure,cloudcover,visibility
kalyani,2019-02-06,20.3,11.5,61.3,0,,11.2,320.9,1013.3,0.1,2.9
kalyani,2019-02-07,22.1,14.3,63.5,0,,11.2,105.7,1013.8,2,2.7
kalyani,2019-02-08,23.4,16.3,66.6,0,,20.5,32.7,1014,43.7,2.5
kalyani,2019-02-09,21.6,16.5,73.8,0.267,rain,20.5,3,1014.4,53,3
kalyani,2019-02-10,19.5,11.2,62.1,0,,22.3,339,1018,14.4,4.6
kalyani,2019-02-11,19.3,10.4,58.8,0,,20.5,341.6,1017.9,1.1,4.1
kalyani,2019-02-12,20.3,10.4,57.1,0,,18.4,340.4,1018.3,1,4.2
kalyani,2019-02-13,21.1,11.3,56.2,0,,16.6,340.7,1017.6,0,3.9
kalyani,2019-02-14,22.3,13,58.6,0,,11.2,335.2,1015.1,0,3.7
kalyani,2019-02-15,23.3,15,62.2,0,,16.6,340.3,1014.4,1.8,3.2
kalyani,2019-02-16,22.2,15.9,68.4,0,,18.4,283.7,1013.9,33.7,3.5
kalyani,2019-02-17,22.8,15.5,65.6,0,,14.8,299.2,1010.9,16.5,3.3
kalyani,2019-02-18,21,12.2,60.3,0,,14.8,357.4,1011,2.7,3.8
kalyani,2019-02-19,23.5,15.4,64.1,0,,14.8,206.7,1012.5,3.8,3.5
kalyani,2019-02-20,25.7,17.2,62.7,0,,13,250.8,1015.2,8.5,3.5
kalyani,2019-02-21,25.6,15.4,56.5,0,,11.2,335.5,1015.6,0,3.6
kalyani,2019-02-22,26.9,20.2,69.9,0,,11.2,213.8,1011.9,9,3.4
kalyani,2019-02-23,28.1,19.5,60.8,0,,20.5,311.2,1009.6,10.5,3.9
kalyani,2019-02-24,25.8,15.2,55.2,0,,14.8,3,1010,8.2,4.1
kalyani,2019-02-25,20.4,17.3,83.5,7.003,rain,40.7,275.2,1010.7,60.3,2.9
kalyani,2019-02-26,20.3,18.9,91.7,11.674,rain,16.7,128,1010.4,63.8,2.6
kalyani,2019-02-27,21.2,18.6,86.5,15.343,rain,22.3,166.3,1009.4,62.7,3.2
kalyani,2019-02-28,20.7,18.7,88.7,14.007,rain,18.4,7,1011,59.9,3.2
kalyani,2019-03-01,20.4,13.6,68.3,0,,18.4,358.9,1014.2,6.2,4.1
kalyani,2019-03-02,20.2,12,63,0,,13,354,1013.9,0,3.7
kalyani,2019-03-03,22.2,14,62.5,0,,11.2,279.7,1011.1,25.1,3.5
kalyani,2019-03-04,24,21,83.7,0,,18.4,160.9,1007.7,57.8,2.6
kalyani,2019-03-05,24.5,21.5,83.6,10.333,rain,14.8,52.8,1006.7,65.3,3.1
kalyani,2019-03-06,24.3,20.2,79.5,0,,13,12.4,1008.4,44.5,2.7
kalyani,2019-03-07,23.3,16,66.4,0,,22.3,0.6,1010.4,24.5,3.1
kalyani,2019-03-08,23.9,14.3,59,0,,13,317.5,1011.7,1.3,4.1
kalyani,2019-03-09,25.2,14.3,54.9,0,,13,237.8,1011.8,0,4
kalyani,2019-03-10,25.8,21.8,79.7,0,,24.1,181.4,1011.6,32.7,3.1
kalyani,2019-03-11,28,23.4,77.2,0,,13,159.9,1012.3,42.5,3.4
kalyani,2019-03-12,28.8,22.5,71.5,0,,13.3,229.8,1011.7,32,3.3
kalyani,2019-03-13,29.2,23.9,74.8,0,,20.5,233.8,1012,31.2,3.5
kalyani,2019-03-14,29.4,21.5,66.9,0.334,rain,27.7,327.7,1013.1,29,3.4
kalyani,2019-03-15,27.1,21.6,73.8,1.334,rain,24.1,323.4,1013.7,69.1,3.4
kalyani,2019-03-16,27.1,19.1,63.5,0.2,rain,18.4,244.9,1013,41.2,3.8
kalyani,2019-03-17,26.9,21,72.2,11.673,rain,27.7,148.8,1012.7,43.7,3.4
kalyani,2019-03-18,24.4,19.1,74,0,,14.8,259.2,1012.5,46,3.6
kalyani,2019-03-19,27.2,20.7,69.5,0,,14.8,227.1,1009.6,25.8,3.4
kalyani,2019-03-20,27.9,22.6,74.9,0,,18.4,197.8,1009.9,27.2,3.5
kalyani,2019-03-21,29.1,22,68.2,0,,18.4,196.8,1010.4,16.3,3.7
kalyani,2019-03-22,28,23.3,78.3,6.337,rain,20.5,215.5,1009.7,31,3.6
kalyani,2019-03-23,28,18.4,60.9,0,,14.8,292.8,1009.9,6.4,4
kalyani,2019-03-24,27.8,13.2,45.4,0,,13,297.9,1010.2,0,3.9
kalyani,2019-03-25,28.2,16.5,53.7,0,,11.2,259.8,1009.9,0,3.5
kalyani,2019-03-26,27.9,19.9,63.5,0,,31.7,295.3,1011.3,24.5,3.2
kalyani,2019-03-27,26.8,18.1,60.1,0,,14.8,188.4,1012.8,32.9,4.2
kalyani,2019-03-28,28.5,22.7,71.8,0,,13,185.8,1011.4,31.3,3.7
kalyani,2019-03-29,29,23.5,74.1,0,,24.1,188.9,1008.7,27.3,4.2
kalyani,2019-03-30,29.1,24.5,77.6,0,,18.4,185.1,1007.4,34.4,3.5
kalyani,2019-03-31,29.7,25.9,81,0,,27.7,183.9,1007,39.5,4.1
kalyani,2019-04-01,27.6,23.1,77,0,,29.5,131.9,1008.5,45.4,4
kalyani,2019-04-02,29.5,25.4,80,0,,22.3,175.2,1007.6,41.2,3.8
kalyani,2019-04-03,29.6,25,77.9,0,,25.9,155.9,1008.8,44.1,3.9
kalyani,2019-04-04,29.3,25.3,80.1,0,,25.9,172.9,1009.4,46.2,4
kalyani,2019-04-05,28.8,24.7,79.3,2.668,rain,46.4,172.9,1008.5,59.2,3.6
kalyani,2019-04-06,27,21.1,72.4,8.338,rain,35.3,210.8,1009.3,43.7,3.8
kalyani,2019-04-07,26,21,75.5,0,,20.5,160.8,1009.1,44.9,3.8
kalyani,2019-04-08,28.4,21.1,65.7,0,,198.4,198.2,1007.4,41.7,4.2
kalyani,2019-04-09,27,22.4,77.1,5.336,rain,27.7,177.7,1007.2,45.4,3.7
kalyani,2019-04-10,26.6,22.8,80.5,2.335,rain,25.9,171.6,1009.1,49,3.5
kalyani,2019-04-11,29.3,25.7,81.8,0,,22.3,162.9,1007.7,51.9,3.9
kalyani,2019-04-12,29.6,26,81.8,0,,16.6,155.1,1007.2,44.1,3.6
kalyani,2019-04-13,29.5,24.4,75.8,0,,22.3,139.7,1007.4,28.6,4.1
kalyani,2019-04-14,29.8,25.5,79.1,0,,22.3,168,1007.3,35.8,4.2
kalyani,2019-04-15,31,26.9,80.2,0,,25.9,174.6,1005.9,34.5,4
kalyani,2019-04-16,30.5,26.4,80,0.067,rain,27.7,138,1006.8,33.6,3.9
kalyani,2019-04-17,29.1,23,70.8,0,,14.8,359.1,1009.3,29,3.8
kalyani,2019-04-18,29.3,20.4,61.3,0,,18.4,338.2,1009,9.7,4.5
kalyani,2019-04-19,29.3,20.5,60.3,0,,19.7,265.9,1007.9,37.4,4
kalyani,2019-04-20,29.9,19.6,56.4,0,,16.6,245.1,1006,23.8,4.5
kalyani,2019-04-21,29.6,22.7,68.5,1.001,rain,27.7,210.7,1005.5,36.7,3.7
kalyani,2019-04-22,27.7,21.4,70.5,2.666,rain,14.8,134.3,1006.1,27.5,3.9
kalyani,2019-04-23,30.9,23,65.8,0,,14.8,163.9,1007.5,25.9,4.3
kalyani,2019-04-24,31,24,68.4,0,,16.6,164.8,1007.9,32.5,4.2
kalyani,2019-04-25,31.2,24.7,69.8,0,,22.3,185.4,1007.2,27.4,4.5
kalyani,2019-04-26,30.3,25.9,78.7,0,,37.1,185.5,1005.2,38.8,3.8
kalyani,2019-04-27,32.1,27.4,77.6,0,,25.9,185.9,1004.1,37.7,4.1
kalyani,2019-04-28,32.5,27.7,76.9,0,,29.5,183.8,1003.8,28.8,4.5
kalyani,2019-04-29,32.1,27.2,76.4,0,,29.5,190,1004.2,23.7,4.5
kalyani,2019-04-30,31.6,25.4,70.8,0,,29.5,189.6,1004.7,20.5,4.9
kalyani,2019-05-01,31.8,26.3,73.9,0,,31.7,183.4,1004.8,36.4,4.5
kalyani,2019-05-02,30.9,26.3,76.9,0,,24.1,159.4,1005,59.4,4.1
kalyani,2019-05-03,26.9,25.3,91.2,8.338,rain,28.3,101.3,1002.7,68,3.6
kalyani,2019-05-04,25.8,23.8,89.2,52.997,rain,31.7,271.4,1000.8,68.7,3.2
kalyani,2019-05-05,29.6,25.1,78.6,0,,22.3,191.9,1006.4,46.1,3.4
kalyani,2019-05-06,32.3,25.3,71.5,0,,24.1,204.9,1004.5,28.8,3.6
kalyani,2019-05-07,32.1,26.3,73.8,0,,20.5,193.3,1002.7,15.2,3.9
kalyani,2019-05-08,32.7,27.1,75.3,19.344,rain,22.3,190,1001.6,15.5,4
kalyani,2019-05-09,32.7,28.2,78.8,0,,24.1,185.6,1000.6,23.9,3.9
kalyani,2019-05-10,32.7,28.2,78.3,0,,29.5,181.6,1002.7,23.9,4
kalyani,2019-05-11,32.2,27.8,78.8,0,,27.7,186.9,1004.6,27.7,4.2
kalyani,2019-05-12,32.1,27.6,78.3,0,,27.7,185.4,1004.4,44,4
kalyani,2019-05-13,31.1,26.9,79.7,0,,25.9,173.9,1003.9,45.1,4.1
kalyani,2019-05-14,28.3,24.1,79.3,6.77,rain,22.3,161.8,1004.6,46.1,3.7
kalyani,2019-05-15,30.1,25.4,77.1,0,,24.1,166.2,1005.2,35.9,4.5
kalyani,2019-05-16,31.2,26.3,76.9,0,,24.1,173.4,1005.6,28.5,4.4
kalyani,2019-05-17,32.2,27.8,79.2,0,,24.1,178,1004,34.2,4.1
kalyani,2019-05-18,32.4,28.5,80.8,0,,24.1,178.2,1003.7,36.4,4
kalyani,2019-05-19,32,27.5,78.5,0,,22.3,176.3,1005.4,40.4,4
kalyani,2019-05-20,32.2,27.4,77.1,0,,25.9,177.9,1006.3,46.3,3.6
kalyani,2019-05-21,32,27.7,79.2,0,,23.2,184.7,1005.5,38.3,4.1
kalyani,2019-05-22,32.1,27.7,78.1,0,,27.7,179.3,1004.3,43.7,4.2
kalyani,2019-05-23,30.5,25.7,76.3,0,,27.7,167,1004.7,48.2,4.3
kalyani,2019-05-24,32.2,26.6,73.1,0,,25.9,188.9,1002.8,42.7,4.4
kalyani,2019-05-25,28.8,25.1,81.1,4.003,rain,42.5,179,1001.7,60.9,3.4
kalyani,2019-05-26,30.5,26.8,81.7,0,,22.3,181.3,1002.4,41.2,4.4
kalyani,2019-05-27,32.3,28,79.2,0,,25.9,187.7,1002.6,30.8,4.2
kalyani,2019-05-28,31.9,27,76.6,0,,22.3,177.4,1002.4,35.4,4.2
kalyani,2019-05-29,32,27.6,78.7,0,,22.3,170.3,1001.9,26.4,3.6
kalyani,2019-05-30,31.4,27.3,79.7,0,,27.7,170.7,1001.9,41,3.9
kalyani,2019-05-31,30.9,26.4,78.1,0.334,rain,25.9,175,1002.8,50.4,4
kalyani,2019-06-01,31.3,26.4,76.4,0,,22.3,179.2,1002.7,40,4.3
kalyani,2019-06-02,28.6,25.9,85.9,0.1,rain,29.5,156.6,1003.5,53.1,3.5
kalyani,2019-06-03,29.7,24.6,75.2,8.664,rain,18.4,178.8,1003.1,46.1,4.1
kalyani,2019-06-04,30.5,26.1,78.2,0,,22.3,187.2,1002.5,49.3,4.2
kalyani,2019-06-05,28.4,26.1,87.7,3.336,rain,22.3,162.7,1001.6,65,3.9
kalyani,2019-06-06,28.5,25.9,86.5,0,,14.8,100.3,1002.6,57.5,3.8
kalyani,2019-06-07,28.4,26.1,87.6,0,,14.8,106.6,1003.6,48.2,4.1
kalyani,2019-06-08,30,26.3,81.4,0,,14.8,100.3,1002.5,43.8,4.5
kalyani,2019-06-09,31.8,27.2,78.3,0,,18.6,177.3,1000.6,45.5,4.2
kalyani,2019-06-10,32.1,27.8,79.3,0,,22.3,167,999.6,42.4,4.1
kalyani,2019-06-11,32.3,27.4,77,0,,22.3,162.1,999.5,43.6,4.2
kalyani,2019-06-12,31.7,27.5,79.3,0,,27.7,130.8,999.6,46.2,4.2
kalyani,2019-06-13,30.3,26.1,79.8,18.333,rain,14.8,137.8,998.8,39.4,3.8
kalyani,2019-06-14,33,27.6,74.8,3.669,rain,14.8,167.8,997.5,37.1,3.9
kalyani,2019-06-15,30.4,27.2,83.4,0,,27.7,178.5,998.1,65.5,3.7
kalyani,2019-06-16,32.2,26.9,75,0,,27.7,183.1,997.9,22.1,4.5
kalyani,2019-06-17,32.4,27.3,75.5,0,,18.4,186.8,998.2,43.5,4.1
kalyani,2019-06-18,30.7,27.7,84.8,4.669,rain,27.7,145,998.8,50.1,3.8
kalyani,2019-06-19,31.4,27.6,81.5,4.669,rain,13,120.4,999.1,52.9,3.7
kalyani,2019-06-20,31.2,27.5,81.2,0.067,rain,14.8,132.5,1000.3,49.2,4.2
kalyani,2019-06-21,29,27.3,90.6,3.667,rain,20.5,87.1,1000.1,58,3.8
kalyani,2019-06-22,30.2,26.6,81.7,2.034,rain,27.7,167.5,1001.6,43.2,3.7
kalyani,2019-06-23,30.8,26.6,79.5,4.002,rain,25.9,160.7,1002.9,36.2,4.4
kalyani,2019-06-24,30.9,27.1,80.7,0,,20.5,184.4,1003.7,40,4.3
kalyani,2019-06-25,32.2,26.8,74.5,0,,27.7,198.3,1003.5,40.9,4.2
kalyani,2019-06-26,32,26.5,73.9,0,,29.5,197.3,1002,38.3,4.8
kalyani,2019-06-27,31.6,27,77,0,,24.1,193.2,999.5,57.5,4
kalyani,2019-06-28,30.5,26.5,79.7,0.1,rain,18.4,193.6,997.9,63.3,3.9
kalyani,2019-06-29,29.7,26.4,83.6,0.334,rain,18.4,118.8,997.6,68.6,3.2
kalyani,2019-06-30,29,26.3,86.3,1.001,rain,22.7,84.2,997.3,48.6,3.3
kalyani,2019-07-01,28.7,26.5,88.3,6.004,rain,18.4,68.8,995.6,54.1,3.5
kalyani,2019-07-02,28.2,26.5,90.7,8.671,rain,19.3,114.4,996.5,63.1,3.4
kalyani,2019-07-03,29.2,26.6,86.8,0.033,rain,18.4,163,998.4,59.4,4
kalyani,2019-07-04,30.8,26.7,79.7,0,,18.2,171.7,997.6,52.2,4
kalyani,2019-07-05,29.2,27,88.5,0,,16.6,88.5,994.9,58.1,3.4
kalyani,2019-07-06,28.5,26.9,91,0.067,rain,22.3,184.2,993.2,62.1,3.3
kalyani,2019-07-07,29.1,26.1,83.9,0,,22.3,205.5,995.7,67.1,3.5
kalyani,2019-07-08,30.6,27,81.7,0.3,rain,25.9,192.9,997.9,66.4,3.5
kalyani,2019-07-09,31,27.1,80.6,0,,31.7,198.2,998.3,57.1,4
kalyani,2019-07-10,30,26.9,84,0.334,rain,22.3,200.6,998.6,56.7,4.1
kalyani,2019-07-11,29.8,27.1,85.5,0,,27.7,199.2,1000.6,71.3,3.5
kalyani,2019-07-12,30.2,26.9,83,0,,24.1,199.4,1002.1,61.7,4
kalyani,2019-07-13,31.4,27.1,78.9,0,,22.3,208.7,1001.4,56.6,3.9
kalyani,2019-07-14,32.4,27,74.3,0,,22.3,211.8,999.8,48.5,4
kalyani,2019-07-15,32.4,26.7,73.2,0,,16.6,205.2,999,45.5,3.9
kalyani,2019-07-16,30.3,26.8,82.4,17.676,rain,18.4,182.5,1000.7,52.4,3.4
kalyani,2019-07-17,31.7,26.5,75.1,0,,18.4,133.5,1000.5,34.6,3.7
kalyani,2019-07-18,31.6,26.9,76.6,0,,16.6,134.2,1000.5,34.3,4.2
kalyani,2019-07-19,31.3,25.8,73.9,0,,20.5,139.3,1001.3,36,5.3
kalyani,2019-07-20,31.2,26.6,77.9,0,,68.7,155.7,1003,41.5,4.1
kalyani,2019-07-21,31.6,26.6,76,2.335,rain,24.1,192.2,1003,41.3,4.4
kalyani,2019-07-22,31.4,26.6,76.6,1.333,rain,25.9,193.5,1002.3,42.2,4.4
kalyani,2019-07-23,31.4,26.3,75.5,0,,27.7,187.1,1001.6,42.4,4.6
kalyani,2019-07-24,30.5,26.5,80.8,0,,18.4,190.1,1001.2,57.2,4.2
kalyani,2019-07-25,29.9,26.3,82,0,,16.6,161.7,1000.9,63.7,3.7
kalyani,2019-07-26,28.2,26.5,90.9,3.468,rain,14.8,104.2,998.6,72,3.3
kalyani,2019-07-27,28.5,26.1,87.4,1.001,rain,16.6,125.8,998.1,63.4,3.9
kalyani,2019-07-28,28.1,26.1,89.1,4.003,rain,22.3,104.8,998.7,52.4,3.8
kalyani,2019-07-29,27.3,25.8,91.6,9.673,rain,27.7,130.8,1000.2,67,3.3
kalyani,2019-07-30,28.6,26.2,87.6,15.396,rain,22.3,170.6,1002,55.3,3.9
kalyani,2019-07-31,28.8,26.3,86.7,0.934,rain,16.6,171.9,1000.8,57.2,4.2
kalyani,2019-08-01,29.6,26.1,82.2,0,,18.4,150.9,999.9,42.7,3.6
kalyani,2019-08-02,29.5,26.6,84.9,1.334,rain,18.4,118.8,998.3,47.9,4
kalyani,2019-08-03,29.4,26.6,85.4,0.133,rain,13,124.3,997.5,59.7,3.8
kalyani,2019-08-04,29.2,27,88.5,5.003,rain,11.2,256.4,996.4,59.5,3.4
kalyani,2019-08-05,30.9,27.3,82.5,0,,14.8,26.9,994.2,59.3,3.4
kalyani,2019-08-06,28.8,26.9,89.8,0.534,rain,24.1,83.3,992.6,66.4,3.8
kalyani,2019-08-07,27.2,25.9,92.9,11.74,rain,25.9,99.9,991.2,74.4,2.9
kalyani,2019-08-08,26.8,25.8,94.3,19.011,rain,20.5,156.5,995.2,74.3,3.1
kalyani,2019-08-09,29.3,26.6,85.5,0,,16.6,151.5,999.9,52.6,3.6
kalyani,2019-08-10,30.2,27.3,84.8,3.335,rain,11.2,213.4,999.3,50,3.5
kalyani,2019-08-11,30.8,27.2,81.7,0.133,rain,14.8,346.5,997.9,52.2,3.6
kalyani,2019-08-12,28.6,26.6,89.3,3.335,rain,13,28.5,996.8,71.6,3.3
kalyani,2019-08-13,27.2,25.9,92.8,9.571,rain,18.4,132.6,998.4,74.5,3.2
kalyani,2019-08-14,28.3,26.5,89.9,16.273,rain,22.3,162.3,1002.3,69.5,3.3
kalyani,2019-08-15,27.2,26.1,94.2,7.704,rain,22.3,176.9,1004,74.2,3.1
kalyani,2019-08-16,28.2,26.7,91.8,34.352,rain,14.8,173.1,1003,76.5,2.9
kalyani,2019-08-17,25.8,24.9,95.2,29.016,rain,14.8,231.5,1002.7,72.4,2.6
kalyani,2019-08-18,27.1,25.6,91.8,4.336,rain,20.5,162.3,1003,69.5,3.1
kalyani,2019-08-19,29.5,26.1,83,0,,25.9,172.2,1004.3,45,3.9
kalyani,2019-08-20,28.8,26.9,89.7,0.233,rain,16.6,161.1,1003.4,57.3,3.5
kalyani,2019-08-21,30.4,27,82.9,0,,16.6,135.4,1001.8,44.8,3.9
kalyani,2019-08-22,29.7,26.3,83.2,12.674,rain,16.6,135.3,1001.3,55.2,3.5
kalyani,2019-08-23,28.7,26.2,86.8,0.1,rain,24.1,140.1,1001.6,60.5,3.6
kalyani,2019-08-24,27.5,26.2,92.7,5.003,rain,11.2,108.5,1001.8,63.5,3.6
kalyani,2019-08-25,27.3,25.9,92.2,6.004,rain,16.6,72.4,1001.4,69.1,3.2
kalyani,2019-08-26,27.7,25.9,90.4,5.399,rain,20.5,113.1,1001,58.3,3.3
kalyani,2019-08-27,28.7,26.3,87.3,0.167,rain,18.4,123.6,1000.8,54.3,3.7
kalyani,2019-08-28,29.2,26.8,87.2,4.336,rain,16.6,106.9,1002.2,51.2,3.7
kalyani,2019-08-29,28.7,26.8,89.7,6.67,rain,14.8,105.1,1003,55.1,3.6
kalyani,2019-08-30,30.1,26.7,83,0,,13,133.4,1001.2,42.1,3.9
kalyani,2019-08-31,30.4,26.7,81.2,0,,14.8,133.8,1000.4,46,4.1
kalyani,2019-09-01,29.6,26.7,85.3,7.338,rain,14.8,26.1,1000.7,68.9,3.5
kalyani,2019-09-02,29.1,26.5,86.6,6.003,rain,27.7,117.9,1000,55,3.8
kalyani,2019-09-03,28.1,26.5,91,9.005,rain,16.6,92,999.3,63.6,3.7
kalyani,2019-09-04,28.9,26.9,88.9,0.334,rain,18.4,103,998.9,57.3,3.7
kalyani,2019-09-05,29,26.7,87.9,1.001,rain,20.5,90.1,998.8,52.1,4.2
kalyani,2019-09-06,29.4,26.6,85.6,5.002,rain,20.5,98.6,998,53.3,3.6
kalyani,2019-09-07,28,26.5,92,4.669,rain,20.5,109,998.7,68.1,3.2
kalyani,2019-09-08,27.5,26.4,94,3.002,rain,14.8,136.2,1000.8,64.5,3.4
kalyani,2019-09-09,29.6,26.9,86.4,5.07,rain,22.3,180.5,1000.7,56.6,3.6
kalyani,2019-09-10,29.2,27.2,89.2,0,,13,178.1,1001,62.5,3.2
kalyani,2019-09-11,28.5,27.2,92.8,13.674,rain,15.9,164.9,1001.8,67.9,3.1
kalyani,2019-09-12,27.3,25.8,91.7,5.337,rain,22.3,184.5,1003.9,68.8,3.3
kalyani,2019-09-13,28.6,26.6,89.5,0.033,rain,24.1,180.1,1005.8,64.1,3.5
kalyani,2019-09-14,29.6,26.6,84.6,0.067,rain,22.3,176.9,1005.8,51,3.7
kalyani,2019-09-15,30.5,27,82.3,0,,14.8,189.9,1005.1,45.1,4.2
kalyani,2019-09-16,30.2,27,83.4,0,,20.5,165.9,1004.2,49,3.6
kalyani,2019-09-17,30.2,26.1,79.9,0,,14.8,141.2,1005.8,39,4.5
kalyani,2019-09-18,29.1,26.2,85.3,0.667,rain,18.4,111.4,1008.4,52.1,3.6
kalyani,2019-09-19,30.2,26.6,81.8,3.999,rain,14.8,133.9,1008.8,40.6,4.2
kalyani,2019-09-20,30.2,26.8,82.7,10.339,rain,22.3,202.3,1007.8,45.4,4.1
kalyani,2019-09-21,28.2,25.6,86.7,3.335,rain,18.4,121.6,1007.3,47.9,3.3
kalyani,2019-09-22,28.5,25.9,86.6,0.334,rain,16.6,119.4,1008.2,56,3.9
kalyani,2019-09-23,28.6,26.7,89.6,1.001,rain,18.4,103,1009.3,60.1,3.5
kalyani,2019-09-24,26.1,25,93.9,25.348,rain,20.5,128.2,1010.5,75.2,3.3
kalyani,2019-09-25,25,24.2,95,19.001,rain,11.2,109.8,1013.2,68.9,3.3
kalyani,2019-09-26,25.9,24.5,92.2,3.002,rain,11.2,105.4,1014.9,71.3,2.7
kalyani,2019-09-27,26.6,25,90.9,9.698,rain,11.2,165.1,1014.2,68.3,3.2
kalyani,2019-09-28,25.6,24.4,93.3,10.332,rain,25.9,132.1,1012.6,70.3,3.2
kalyani,2019-09-29,25.4,24.1,92.8,21.67,rain,11.2,125.6,1012.6,63.5,3.5
kalyani,2019-09-30,26.9,24.6,87.7,1.234,rain,16.6,193.8,1009.2,65.7,3.5
kalyani,2019-10-01,28.8,25.7,84.2,0,,14.8,282.3,1007.7,52.1,3.9
kalyani,2019-10-02,29.6,26.2,82.8,0,,13,308,1008.6,44,3.2
kalyani,2019-10-03,28.5,25.7,85.4,2.001,rain,20.5,182.9,1008.5,61.3,3.2
kalyani,2019-10-04,29,26.1,85.3,0,,18.4,176.7,1008.4,51.2,3.7
kalyani,2019-10-05,28.1,25.9,88.9,24.693,rain,20.5,146.8,1008.1,50.6,3.3
kalyani,2019-10-06,28.7,26.2,87.1,0.233,rain,16.6,175.4,1009,59.8,3.2
kalyani,2019-10-07,26.6,24.9,90.7,0,,16.6,83.3,1009.8,67.8,3.1
kalyani,2019-10-08,27.4,24.9,86.6,0,,16.6,124.5,1010.2,52.4,3.8
kalyani,2019-10-09,24.5,23.6,94.3,44.104,rain,13,62.7,1010.2,73,3
kalyani,2019-10-10,26.3,24.3,89.2,3.667,rain,13,354.2,1009.1,59.3,3.7
kalyani,2019-10-11,27.3,24.7,86.1,0,,14.8,13,1009.5,30.3,4.3
kalyani,2019-10-12,28.1,24.5,82,0,,11.2,23.8,1010.2,25.4,4
kalyani,2019-10-13,28.1,25.1,84.2,0.167,rain,11.2,0.7,1010.7,26.7,3.6
kalyani,2019-10-14,27.8,23.5,79,0,,74.2,5.4,1011.5,20.3,3.5
kalyani,2019-10-15,28.2,23.5,77.4,0,,11.2,9.7,1011.8,19.8,3.6
kalyani,2019-10-16,27.5,24.4,84.5,0,,14.8,93.2,1012.3,32.7,3.3
kalyani,2019-10-17,27.2,25,88.1,1.801,rain,9.4,335.8,1012.2,37.1,3.3
kalyani,2019-10-18,28.9,25.4,82.2,0,,9.4,55.1,1011.5,29.4,3.4
kalyani,2019-10-19,29.1,25.2,81.4,0,,11.2,46.6,1012.6,27.7,3.7
kalyani,2019-10-20,29,24.9,79.7,0,,11.2,23.2,1012,25,3.5
kalyani,2019-10-21,28.3,25.2,83.7,0,,13,342.8,1010.5,14.9,3.3
kalyani,2019-10-22,28.3,24.7,82.1,0,,13,333.8,1008.8,26.9,3.3
kalyani,2019-10-23,26.8,24.2,86.3,5.999,rain,13,16.9,1008.8,61,2.8
kalyani,2019-10-24,22.8,21.9,94.4,6.672,rain,14.8,41.8,1010.8,78.4,2.9
kalyani,2019-10-25,22.3,21.6,95.7,12.008,rain,16.6,88.9,1009,77.1,2.6
kalyani,2019-10-26,23.3,22.1,93.1,0.2,rain,13,323.5,1010.9,70,3.2
kalyani,2019-10-27,25,22.3,85.7,0,,13,344.7,1011.6,35.1,3.8
kalyani,2019-10-28,24.9,21.5,82.5,0,,14.8,347.8,1012.5,13,3.6
kalyani,2019-10-29,25.1,21.5,81.5,0,,13,320.4,1012.2,13.6,3.7
kalyani,2019-10-30,25.8,22,80.3,0,,13,322.7,1011.1,14.3,3.4
kalyani,2019-10-31,25.8,21.5,78.8,0,,13,330.5,1010.6,3.7,3.3
kalyani,2019-11-01,26.2,22,79.1,0,,13,337.6,1010.5,19.2,3.3
kalyani,2019-11-02,26.3,22.3,79.8,0,,14.8,328.1,1010.9,22,3.4
kalyani,2019-11-03,26.9,22.6,77.9,0,,14.8,328.6,1010.9,40.3,3.6
kalyani,2019-11-04,26.7,22.6,79.5,0,,13,333.1,1011,12.8,3.4
kalyani,2019-11-05,26.3,22.2,79.8,0,,13,336.5,1009.6,3.3,2.5
kalyani,2019-11-06,24.8,20,76.1,0,,14.8,356.4,1008.9,30.7,2.6
kalyani,2019-11-07,23.9,19.1,75.7,0,,16.6,358.9,1009.2,36.5,3.1
kalyani,2019-11-08,23.2,21.4,89.7,5.002,rain,14.8,47.8,1009.6,71.1,3.2
kalyani,2019-11-09,22.4,21.6,95.7,73.671,rain,27.7,42.2,1006.9,86.5,2.6
kalyani,2019-11-10,24,22.5,91.7,58.811,rain,29.5,0.6,1005.9,61.3,3.1
kalyani,2019-11-11,24.8,22.1,85.4,0,,14.8,330.4,1009.5,30.6,3.9
kalyani,2019-11-12,24.6,20.3,78.8,0,,13,335.8,1012.2,12.2,3.3
kalyani,2019-11-13,23.7,19.6,79,0,,11.2,342.1,1013.9,1.7,3.4
kalyani,2019-11-14,24.4,20.2,78.2,0,,11.2,346.8,1014.1,16.4,3.7
kalyani,2019-11-15,25.3,20.5,76.3,0,,9.4,337.6,1012.7,3.1,3.8
kalyani,2019-11-16,24.6,20.6,80.4,0,,11.2,3.9,1012.7,0.4,3.8
kalyani,2019-11-17,24.1,19.6,78,0,,13,303.1,1012.5,0.5,3.4
kalyani,2019-11-18,24,19.1,75.8,0,,11.2,329.7,1012.6,0.1,3
kalyani,2019-11-19,23.6,17.9,72.2,0,,14.8,343.7,1012.9,0.1,3.6
kalyani,2019-11-20,22.3,16.5,72.2,0,,9.4,16.2,1013.6,0.1,3.9
kalyani,2019-11-21,22.2,16.8,73.7,0,,14.8,2.1,1014.2,2.3,3.5
kalyani,2019-11-22,22.5,17.3,73.5,0,,13,353.7,1014.3,1.9,3.5
kalyani,2019-11-23,22.7,18.4,78.1,0,,7.6,336,1013.9,1.1,3
