name,datetime,tempmax,tempmin,temp,humidity,rainfall,pressure,
kalyani,2020-04-24,33,22,26.3,83.6,9.2,1007.1,
kalyani,2020-04-25,33.8,23,27.9,80.2,0.033,1007.3,
kalyani,2020-04-26,32,24,26.6,86.6,2.666,1009.4,
kalyani,2020-04-27,28.5,23,25.3,89.7,6.668,1011.4,
kalyani,2020-04-28,26.6,23,24.9,92.5,2.066,1010,
kalyani,2020-04-29,32,22,26.6,85.1,0,1008.7,
kalyani,2020-04-30,33.6,24,28.3,79.9,0,1008.8,
kalyani,2020-05-01,32,21,25.3,88.8,7.338,1008.1,
kalyani,2020-05-02,32,21,26.1,84.5,1.001,1006.6,
kalyani,2020-05-03,32.2,23,27.7,82.8,0.133,1006.6,
kalyani,2020-05-04,34.9,25,29.4,83,0,1007.7,
kalyani,2020-05-05,36.3,25,29.9,80.2,0,1007.1,
kalyani,2020-05-06,32.7,20,26.9,84.7,14.008,1007.3,
kalyani,2020-05-07,34.3,22,28.1,83.1,0,1007.5,
kalyani,2020-05-08,35,21,28.6,77.9,0,1006.8,
kalyani,2020-05-09,38,26.9,31.7,75.4,0,1007,
kalyani,2020-05-10,36.2,22,30,81.5,0,1007.3,
kalyani,2020-05-11,35,22,28.4,77.8,0,1008.2,
kalyani,2020-05-12,36.4,26.5,31.2,73.1,0,1007.4,
kalyani,2020-05-13,37,28,31.6,67.9,0,1005.9,
kalyani,2020-05-14,36,27,31.4,78.8,0,1005.6,
kalyani,2020-05-15,37,28,31.9,77.6,0,1004.1,
kalyani,2020-05-16,37,28.8,32.1,78,0,1003.1,
kalyani,2020-05-17,38,29,32.4,75.6,0,1002.8,
kalyani,2020-05-18,37.6,27.2,32.1,73.1,0,1001.4,
kalyani,2020-05-19,32.4,24,28.9,87.3,1.001,1000,
kalyani,2020-05-20,26.1,23,24.6,95.2,189.017,989.7,
kalyani,2020-05-21,27.2,23.5,25.4,91.2,11,995.4,
kalyani,2020-05-22,34.4,24,29.1,80.3,0,1003.1,
kalyani,2020-05-23,35.2,27.9,30.8,81.4,0.2,1004.3,
kalyani,2020-05-24,34,28,31,85.6,0,1003.5,
kalyani,2020-05-25,33.7,29,30.9,85.7,0,1003.6,
kalyani,2020-05-26,33.6,29,30.5,86.1,0,1003.4,
kalyani,2020-05-27,34,21,29,86,11.339,1002.8,
kalyani,2020-05-28,30.9,23,24.8,93.1,39.992,1004.7,
kalyani,2020-05-29,36,24.9,29.8,82.2,0,1004.9,
kalyani,2020-05-30,36,24,29.6,84.9,0,1005.3,
kalyani,2020-05-31,32.5,23,28,86,16.529,1007.4,
kalyani,2020-06-01,34,23,29.1,84.5,4.132,1007,
kalyani,2020-06-02,36.4,25,30.1,81.3,1.334,1005.5,
kalyani,2020-06-03,36,26,30.7,81.2,0,1004.7,
kalyani,2020-06-04,36,25.5,31.6,83.1,0.2,1003.9,
kalyani,2020-06-05,35,25,30.7,83.4,0.666,1003.2,
kalyani,2020-06-06,37,29.8,32.8,77.4,0,1002.1,
kalyani,2020-06-07,36,25,30.1,87,30.344,1001.5,
kalyani,2020-06-08,36,26,30.4,85.5,8.004,1001,
kalyani,2020-06-09,36,28,31.4,84.1,2.666,1001.3,
kalyani,2020-06-10,33,28.9,30.7,83.4,1.001,1001.4,
kalyani,2020-06-11,29.9,28,28.9,90.6,10.001,1000,
kalyani,2020-06-12,29,27,27.8,94.2,12.674,998.8,
kalyani,2020-06-13,31,27.7,29.1,91,33.062,999.4,
kalyani,2020-06-14,30,27,28.3,93.5,19.333,1000.6,
kalyani,2020-06-15,32.1,26.9,29.1,89.9,4.103,1000.1,
kalyani,2020-06-16,33,27,28.8,91.4,7.404,998.5,
kalyani,2020-06-17,33,27.8,29.6,91.3,2.066,997.8,
kalyani,2020-06-18,33,27.3,29.5,89.9,0.333,999.2,
kalyani,2020-06-19,34,28,30.2,87.5,0.1,1000.4,
kalyani,2020-06-20,33,28.8,30.4,88.8,8.338,1000.2,
kalyani,2020-06-21,33,27.4,29.1,90.1,31.663,998.7,
kalyani,2020-06-22,34,26,30,87.1,7.67,999.6,
kalyani,2020-06-23,32.4,27.9,30,88.7,0.667,1003.2,
kalyani,2020-06-24,36,28.8,31.9,82.3,9.331,1004.6,
kalyani,2020-06-25,36,29.5,32.2,77.4,0,1003.6,
kalyani,2020-06-26,36,25,30.7,81.8,0.233,1002.3,
kalyani,2020-06-27,32.6,25,29,88.3,3.335,1001.7,
kalyani,2020-06-28,35,25,28.4,90.5,24.68,1001.9,
kalyani,2020-06-29,32,26,28.9,90.7,2.966,1002.5,
kalyani,2020-06-30,35,27,30.8,84.6,3.334,1002.3,
kalyani,2020-07-01,36,28.8,32.1,79.3,0,1001,
kalyani,2020-07-02,37,27,32.3,72.7,0,999.5,
kalyani,2020-07-03,35.2,26,31.2,82.9,1.668,1000.1,
kalyani,2020-07-04,34.1,28.3,31,87.9,2.668,999.2,
kalyani,2020-07-05,32,27,29,90.4,3.068,996.5,
kalyani,2020-07-06,32,27,29.1,91.2,25.334,996.7,
kalyani,2020-07-07,33,27.9,30.1,91.5,14.671,1001.3,
kalyani,2020-07-08,35,28.7,31,82.9,1.334,1002.5,
kalyani,2020-07-09,35,28,30.7,86.6,2.134,1000.9,
kalyani,2020-07-10,35,29.4,31.8,84.9,0,1000.5,
kalyani,2020-07-11,34,26,30.2,89.3,1.034,1000.1,
kalyani,2020-07-12,35,26,30.4,85.5,37.339,1000.4,
kalyani,2020-07-13,32,26,29.7,91.9,3.002,999.9,
kalyani,2020-07-14,34.4,28.5,30.3,89.4,0,1000.4,
kalyani,2020-07-15,33,27.9,29.7,87.9,4.67,1001.4,
kalyani,2020-07-16,33,27.9,30.4,86.4,4.066,1000.8,
kalyani,2020-07-17,34.7,27.9,30.9,86.6,0.133,1001.8,
kalyani,2020-07-18,35,28.7,31.5,83.7,0,1002.7,
kalyani,2020-07-19,35,27,31,84.6,4.336,1002.3,
kalyani,2020-07-20,35,27,30.2,88.3,15.666,1001.7,
kalyani,2020-07-21,32,26,29.4,91.3,6.671,1002.8,
kalyani,2020-07-22,32,26,28.5,91.3,2.301,1002.5,
kalyani,2020-07-23,29.8,24.5,27.3,93.5,19.309,1002,
kalyani,2020-07-24,32,27.8,29.1,92.6,0.067,1004.7,
kalyani,2020-07-25,35,26.7,30.6,85.4,0,1005.7,
kalyani,2020-07-26,36,28.8,31.6,84.3,0,1004.9,
kalyani,2020-07-27,35,28.8,30.5,90.9,8.668,1003.1,
kalyani,2020-07-28,35,28,29.8,91.2,0,1002.8,
kalyani,2020-07-29,33,26,29.4,86.6,14.741,1003.8,
kalyani,2020-07-30,35,27.8,31.2,84.8,0,1004.2,
kalyani,2020-07-31,36,28.7,31.3,87.9,0.167,1003.3,
kalyani,2020-08-01,36,28.9,32.2,84.5,6.666,1001.5,
kalyani,2020-08-02,36,30.4,32.5,84.5,4.336,998.6,
kalyani,2020-08-03,37,29.6,32.8,86.1,14.668,994.7,
kalyani,2020-08-04,31.8,25,27.9,94.1,8.005,991.5,
kalyani,2020-08-05,30.3,27,28.3,93.7,5.003,992.9,
kalyani,2020-08-06,30,26.8,28,94,12.007,999.4,
kalyani,2020-08-07,33,27.6,30.1,91.1,0,1001,
kalyani,2020-08-08,35,28.8,30.7,90.9,7.335,999.5,
kalyani,2020-08-09,34,27.7,30.2,87.9,1.334,999.2,
kalyani,2020-08-10,34,28,30.6,87.3,1.534,999.9,
kalyani,2020-08-11,34,27.7,31.1,89.4,0,999.6,
kalyani,2020-08-12,35,28.8,31.5,88,0,999.3,
kalyani,2020-08-13,35,27.4,31.1,87,0.666,998.1,
kalyani,2020-08-14,33.7,28,30,89.5,1.835,995.8,
kalyani,2020-08-15,32.1,28,29.6,91.5,2.335,994.3,
kalyani,2020-08-16,33,27.7,30.2,88.3,0.067,996.4,
kalyani,2020-08-17,31,27,28.8,92.7,1.402,997.9,
kalyani,2020-08-18,32,27,29,92.3,7.003,998.3,
kalyani,2020-08-19,32,27,28.2,92.9,7.338,996,
kalyani,2020-08-20,29,26.4,27.5,93.7,55.664,998.3,
kalyani,2020-08-21,28,26,27.3,94.4,12.007,1003.2,
kalyani,2020-08-22,32,26,28.5,89.2,2.335,1003.9,
kalyani,2020-08-23,33.2,27,29,92,0.133,1002.8,
kalyani,2020-08-24,34,26.8,29.2,90.6,10.206,1001.7,
kalyani,2020-08-25,35,27.7,30.2,88.7,5.333,1000.6,
kalyani,2020-08-26,30,26.7,27.8,93.8,11.002,998.7,
kalyani,2020-08-27,29.2,26,27.4,94.2,23.071,1001.8,
kalyani,2020-08-28,33,26.9,29.5,88.7,4.336,1002.4,
kalyani,2020-08-29,35,27.6,31,87.1,0,1003.3,
kalyani,2020-08-30,36.1,29.1,32.3,83.9,0,1003.7,
kalyani,2020-08-31,36.1,29.7,32.6,83.5,0,1003.8,
kalyani,2020-09-01,31,25,27.6,92.2,19,1004.8,
kalyani,2020-09-02,31.5,25,27.5,92.2,5.335,1006.7,
kalyani,2020-09-03,34,27,30.1,84.8,0.667,1007.9,
kalyani,2020-09-04,34,27.7,30.5,88.3,0.1,1006.6,
kalyani,2020-09-05,35,28.7,31.5,83.8,0.6,1004.8,
kalyani,2020-09-06,36,28.8,31.7,85.1,0,1004.2,
kalyani,2020-09-07,35,28.8,31.5,84.4,0,1004.7,
kalyani,2020-09-08,35,28.5,30.8,87.7,20.344,1005.1,
kalyani,2020-09-09,35,27.8,31.3,83.3,0,1004.1,
kalyani,2020-09-10,33.6,27,30.1,90.9,0.3,1002.4,
kalyani,2020-09-11,35,27.9,30.8,87.8,0,1003.3,
kalyani,2020-09-12,34,28,30.2,89.2,0,1005.6,
kalyani,2020-09-13,35,28,31.1,86,0.033,1005.8,
kalyani,2020-09-14,35,28.7,31.4,85.8,0,1004.9,
kalyani,2020-09-15,34,28,29.9,89.2,0.667,1004.4,
kalyani,2020-09-16,36,27.9,31.3,86.1,12.663,1004.1,
kalyani,2020-09-17,35,28.9,31.7,86.3,0,1003.2,
kalyani,2020-09-18,36,28,30.7,87.9,0.067,1002.2,
kalyani,2020-09-19,36,27,31.5,83.5,0,999.9,
kalyani,2020-09-20,33,26,29.9,90.8,1.168,998.2,
kalyani,2020-09-21,30.4,27,28.7,93.2,3,998.1,
kalyani,2020-09-22,32,27,29,92.5,0.3,1000.8,
kalyani,2020-09-23,30,26,28.2,94,12.374,1003.7,
kalyani,2020-09-24,33,27.5,29.5,92.4,5.666,1004.5,
kalyani,2020-09-25,32,27.8,28.8,93,4.336,1002.7,
kalyani,2020-09-26,33,27.7,28.7,92.5,0.067,1002.1,
kalyani,2020-09-27,35,25.8,30.3,84.3,0,1003.1,
kalyani,2020-09-28,35,28.5,30.8,88.4,7.337,1004,
kalyani,2020-09-29,35,27.7,31.4,85.7,1.668,1003.4,
kalyani,2020-09-30,35,27.8,30.7,86.3,0,1002.8,
kalyani,2020-10-01,34,26.7,29.5,87.2,0.667,1002.2,
kalyani,2020-10-02,33,27,29.6,89.3,7.004,1003.4,
kalyani,2020-10-03,32,27,28.9,91.4,7.665,1004.5,
kalyani,2020-10-04,33,26,28.9,90.4,2.668,1004.8,
kalyani,2020-10-05,31.7,27,28.4,91.9,4.333,1004.9,
kalyani,2020-10-06,33,27,29.2,90.1,0.033,1005.9,
kalyani,2020-10-07,32,27.4,29.4,89.9,2,1007,
kalyani,2020-10-08,34,26.9,30.2,88.5,0.233,1007.3,
kalyani,2020-10-09,35,27.8,30.3,88.3,6.333,1006.8,
kalyani,2020-10-10,35,27.8,30.5,87.9,0.334,1005.6,
kalyani,2020-10-11,36,27.8,30.4,86,0,1004.6,
kalyani,2020-10-12,36,27.6,31.2,83.6,0,1003.8,
kalyani,2020-10-13,36,27.1,31.5,83.1,0,1004.3,
kalyani,2020-10-14,35.2,27.9,30.7,84.9,0,1005.2,
kalyani,2020-10-15,35,27,30.5,82.8,0,1005.2,
kalyani,2020-10-16,35,27.7,30.5,82.5,19.011,1004.9,
kalyani,2020-10-17,35,27.7,31,78.4,0,1005.2,
kalyani,2020-10-18,32.2,27.2,29.7,84.4,0,1005.9,
kalyani,2020-10-19,33,27,29.3,84.1,0,1005.9,
kalyani,2020-10-20,34,27,29.6,80.2,0,1005.6,
kalyani,2020-10-21,32,26,28.3,85.8,0,1006.2,
kalyani,2020-10-22,26.6,24,25.3,91.7,0.267,1004.1,
kalyani,2020-10-23,31.1,23,24.8,92.1,1.067,1002.2,
kalyani,2020-10-24,30,24,26.8,84.4,0,1005.4,
kalyani,2020-10-25,32,24.9,28,82.1,0,1008.8,
kalyani,2020-10-26,33,24,28,71.9,0,1009.5,
kalyani,2020-10-27,33,22,27.3,66.4,0,1008.9,
kalyani,2020-10-28,31.9,23,27.2,72,0,1009.4,
kalyani,2020-10-29,32.2,23.1,28,76,0,1009.5,
kalyani,2020-10-30,33,24,28.5,75,0,1007.9,
kalyani,2020-10-31,40,24.5,28.1,79.7,0.334,1008.8,
kalyani,2020-11-01,31.8,24,27.6,86.1,0,1009.4,
kalyani,2020-11-02,32,24,27.9,82.2,0,1010.5,
kalyani,2020-11-03,32,25,27.5,75.7,0,1010.7,
kalyani,2020-11-04,30.1,22,26.1,56.3,0,1010.8,
kalyani,2020-11-05,31,20,25.5,59.5,0,1012,
kalyani,2020-11-06,31,18,24.6,62.3,0,1013.8,
kalyani,2020-11-07,29.1,18,23.4,63.2,0,1014.1,
kalyani,2020-11-08,30,18,23.8,66.9,0,1013.7,
kalyani,2020-11-09,31,18,24.8,67.5,0,1012.6,
kalyani,2020-11-10,32,19.6,25.8,71.3,0,1012.3,
kalyani,2020-11-11,32.8,22,26.9,65.7,0,1013.5,
kalyani,2020-11-12,31.2,21,25.7,65.5,0,1014,
kalyani,2020-11-13,32,20,25.8,64.2,0,1013.2,
kalyani,2020-11-14,31.1,20,25.1,60.6,0,1012.8,
kalyani,2020-11-15,31,19,25.2,61.4,0,1012.8,
kalyani,2020-11-16,31,19,25.4,61,0,1012.2,
kalyani,2020-11-17,30,21,25.4,66.5,0,1010.9,
kalyani,2020-11-18,31,20.9,25.7,67.3,0,1011.9,
kalyani,2020-11-19,31,22,26.3,74.8,0,1011.3,
kalyani,2020-11-20,31.4,23,27.4,75.8,0,1010.9,
kalyani,2020-11-21,28.4,21,24,87.4,32.331,1011.7,
kalyani,2020-11-22,28.2,17.9,22.2,62.3,0,1014.2,
kalyani,2020-11-23,26.8,14,20.1,62.3,0,1014.5,
kalyani,2020-11-24,26.1,15,20.2,70.6,0,1014.1,
kalyani,2020-11-25,27,16,21.1,74.1,0,1014.1,
kalyani,2020-11-26,26.8,17,21.6,76.8,0,1014.3,
kalyani,2020-11-27,27.1,19,22.3,73,0,1015.6,
kalyani,2020-11-28,28.2,17,22.2,66.4,0,1015.7,
kalyani,2020-11-29,28,16,21.6,67.7,0,1015.1,
kalyani,2020-11-30,27.9,16,21.7,62.7,0,1014.3,
kalyani,2020-12-01,28,16,21.6,64.1,0,1014.6,
kalyani,2020-12-02,27.3,16,21.9,65.9,0,1013.1,
kalyani,2020-12-03,29,16,21.5,68.2,0,1012.7,
kalyani,2020-12-04,28,16,22,71.1,0,1012,
kalyani,2020-12-05,28,16,21.8,73.1,0,1012.7,
kalyani,2020-12-06,29,16.7,22.7,72.3,0,1014.3,
kalyani,2020-12-07,29.7,18,23.3,70.6,0,1015,
kalyani,2020-12-08,24.9,16,20.1,86.3,0,1014.9,
kalyani,2020-12-09,25.7,15,19.8,87.1,0,1013.6,
kalyani,2020-12-10,25.6,16,19.5,86.5,0,1013.1,
kalyani,2020-12-11,26,15,18,89.6,0,1013.8,
kalyani,2020-12-12,24.7,14,18.4,81.9,0,1013,
kalyani,2020-12-13,26.6,15,20.6,78.7,0,1011.9,
kalyani,2020-12-14,26.3,16,21.1,75.1,0,1013.3,
kalyani,2020-12-15,26.2,16.5,21.3,69.6,0,1015.1,
kalyani,2020-12-16,26.3,17,21.5,66.6,0,1015.2,
kalyani,2020-12-17,25.1,16,20.4,69.2,0,1015,
kalyani,2020-12-18,23.5,14,18.1,68.4,0,1015.3,
kalyani,2020-12-19,21.7,11.4,15.7,66.3,0,1016.5,
kalyani,2020-12-20,23.8,11,15.8,67.8,0,1015.8,
kalyani,2020-12-21,25.2,11,16.6,71.1,0,1014.2,
kalyani,2020-12-22,24.5,12,17.4,74.3,0,1013.5,
kalyani,2020-12-23,25.4,12,17.9,76.3,0,1012.7,
kalyani,2020-12-24,24.5,13,18.8,72.9,0,1012.6,
kalyani,2020-12-25,24.4,13,18.1,72.4,0,1013.2,
kalyani,2020-12-26,23.4,12,17.3,66.4,0,1014.2,
kalyani,2020-12-27,23.6,11,17,62.6,0,1013.1,
kalyani,2020-12-28,23.5,11,16.8,68,0,1013.2,
kalyani,2020-12-29,24.4,11,17.4,68.9,0,1013.6,
kalyani,2020-12-30,24.5,12,17.8,68.3,0,1014.4,
kalyani,2020-12-31,24.4,12.9,17.8,63.7,0,1014.6,
kalyani,2021-01-01,25,13,18.8,65.1,0,1015.3,
kalyani,2021-01-02,25.6,14.3,19.1,66.6,0,1014.9,
kalyani,2021-01-03,26.7,12.9,19.3,69.1,0,1013.5,
kalyani,2021-01-04,28,15.4,21,69.3,0,1014,
kalyani,2021-01-05,28.2,15.7,22,69.2,0,1014.1,
kalyani,2021-01-06,29.8,16.3,22.7,69.7,0,1011.9,
kalyani,2021-01-07,31,19.4,24.6,64.3,0,1010.9,
kalyani,2021-01-08,29,19,23.7,68.1,0,1011.3,
kalyani,2021-01-09,28.8,19.5,23.5,66.8,0,1011.5,
kalyani,2021-01-10,29.7,20.3,24.5,67,0,1011.2,
kalyani,2021-01-11,28.1,20,23.7,72.8,0,1012.4,
kalyani,2021-01-12,26,17,21.3,75.4,0,1013.4,
kalyani,2021-01-13,22.2,16,18.8,74.2,0,1013.6,
kalyani,2021-01-14,24.8,15,19.6,70,0,1013.5,
kalyani,2021-01-15,23.9,14,18.4,72,0,1012.1,
kalyani,2021-01-16,23,14,17.5,78.6,0,1011.5,
kalyani,2021-01-17,23,13,17.4,77.6,0,1014.5,
kalyani,2021-01-18,24,13,18.3,79.3,0,1013.9,
kalyani,2021-01-19,25.1,14,19.6,80.9,0,1011.7,
kalyani,2021-01-20,27,18,21.9,82.9,0,1010.8,
kalyani,2021-01-21,27,15.4,20.3,66.1,0,1012.4,
kalyani,2021-01-22,25,14.3,19.5,68,0,1013.4,
kalyani,2021-01-23,23,14,17.6,79.9,0,1012.9,
kalyani,2021-01-24,25.2,13,18.8,79.5,0,1013.3,
kalyani,2021-01-25,26,16,20.6,78.2,0,1014.2,
kalyani,2021-01-26,22.1,15,18.2,81.1,0,1014.3,
kalyani,2021-01-27,23,13,18,70,0,1014.5,
kalyani,2021-01-28,24,12,17.3,68.8,0,1015.5,
kalyani,2021-01-29,25,13,18.7,69.7,0,1014.6,
kalyani,2021-01-30,23,15.8,18.7,64.9,0,1014.3,
kalyani,2021-01-31,23,11,17.2,66.9,0,1016.1,
kalyani,2021-02-01,23,12,17.3,63,0,1017.2,
kalyani,2021-02-02,24,12,18.4,58.7,0,1016.8,
kalyani,2021-02-03,25,13.7,18.3,61.3,0,1015.7,
kalyani,2021-02-04,27,14,19.8,60.8,0,1015.4,
kalyani,2021-02-05,28,14,21.6,59.2,0,1014,
kalyani,2021-02-06,27,16.7,21.4,61,0,1013.3,
kalyani,2021-02-07,24.1,17.2,20.6,65,0.133,1014.7,
kalyani,2021-02-08,26,15,20,62.7,0,1014.8,
kalyani,2021-02-09,27,14.9,20.5,58.9,0,1013.9,
kalyani,2021-02-10,28,14,21.3,61.6,0,1012.2,
kalyani,2021-02-11,29,16,22.1,66.3,0,1012.9,
kalyani,2021-02-12,29,18,23.2,61.6,0,1013.9,
kalyani,2021-02-13,29,17,22.8,70.1,0,1013.9,
kalyani,2021-02-14,29,19.3,24,73.1,0,1012.6,
kalyani,2021-02-15,30,17.9,24,71.6,0,1011.6,
kalyani,2021-02-16,31,18.6,24.2,69.4,0,1011.6,
kalyani,2021-02-17,27,18.7,22.5,75.6,0,1012.8,
kalyani,2021-02-18,30,18,23.4,63.2,0,1014.2,
kalyani,2021-02-19,30,19.2,24.2,64.6,0,1015.5,
kalyani,2021-02-20,28,20.7,23.7,68.2,0,1016.6,
kalyani,2021-02-21,30,18,24.1,58.1,0,1015.6,
kalyani,2021-02-22,30,18,23.9,61.8,0,1013.7,
kalyani,2021-02-23,32,19.3,25.4,59.9,0,1011.3,
kalyani,2021-02-24,32,21.3,25.9,66.2,0,1009.7,
kalyani,2021-02-25,34,20.5,27.1,54.5,0,1008.5,
kalyani,2021-02-26,35,21.5,27.7,61.1,0,1006.5,
kalyani,2021-02-27,34.9,22,28.1,48.7,0,1006.4,
kalyani,2021-02-28,36,23.6,28.7,57.5,0,1007.6,
kalyani,2021-03-01,35,23.8,28.1,67.6,0,1010.5,
kalyani,2021-03-02,33,22.3,27.6,73.4,0,1011.5,
kalyani,2021-03-03,32,22,26.8,54.3,0,1011,
kalyani,2021-03-04,33,20,26.5,58.6,0,1011,
kalyani,2021-03-05,33,23.7,27.5,71.5,0,1009.7,
kalyani,2021-03-06,35,22.6,28.1,56.9,0,1009.2,
kalyani,2021-03-07,33.2,21,27.1,65.7,0,1010.7,
kalyani,2021-03-08,33.1,24.4,27.6,73.7,0,1011.5,
kalyani,2021-03-09,32.7,24,27.2,76.9,0,1010.9,
kalyani,2021-03-10,30,24,26.9,80.7,0,1011.1,
kalyani,2021-03-11,31.2,23,27.2,81.5,0,1012.1,
kalyani,2021-03-12,31.1,25,27.5,78.4,0,1013.6,
kalyani,2021-03-13,30.2,22,25.9,75.1,0,1013.6,
kalyani,2021-03-14,32.6,19.3,25.6,64.9,0,1011.4,
kalyani,2021-03-15,34,23,28.1,55.6,0,1010,
kalyani,2021-03-16,35,23.5,28.6,57.2,0,1009.8,
kalyani,2021-03-17,35.2,24,29.2,47.2,0,1009.1,
kalyani,2021-03-18,35,22.4,29,50.1,0,1009.3,
kalyani,2021-03-19,36,23,29.7,45.1,0,1008.4,
kalyani,2021-03-20,36,24,30.2,49,0,1006.6,
kalyani,2021-03-21,36.1,25,30.3,58.8,0,1007.3,
kalyani,2021-03-22,36.2,25,30.6,57.2,0,1009.5,
kalyani,2021-03-23,36.2,25,30.6,56.6,0,1010.3,
kalyani,2021-03-24,36.4,26,30.6,56.6,0,1009.1,
kalyani,2021-03-25,37.1,26,31.1,44.2,0,1008.7,
kalyani,2021-03-26,36,25.2,30.7,41.8,0,1008.8,
kalyani,2021-03-27,35.2,24,29.9,48.2,0,1008,
kalyani,2021-03-28,35,25,29.9,67.2,0,1006.5,
kalyani,2021-03-29,36,25,29.9,76.3,0,1004.4,
kalyani,2021-03-30,38.6,27.9,31.5,73.3,0,1000,
kalyani,2021-03-31,39,27.5,32.2,61.5,0,998,
kalyani,2021-04-01,38.1,26,31.1,66.4,0,1001,
kalyani,2021-04-02,37,27,30.5,69.4,0,1004.4,
kalyani,2021-04-03,36,27,30.8,69.7,0,1006.4,
kalyani,2021-04-04,36,22,29.8,64.5,0.033,1007.5,
kalyani,2021-04-05,34,23,28.4,63.9,11.006,1009,
kalyani,2021-04-06,35.9,26,29.9,65.1,0,1008.8,
kalyani,2021-04-07,34.3,26,29.5,74.3,0,1008.6,
kalyani,2021-04-08,34.9,26.2,29.8,76.4,0,1007.3,
kalyani,2021-04-09,34.2,26.2,30.1,73.6,0,1008.1,
kalyani,2021-04-10,35,27.8,30.6,72.5,0,1009.3,
kalyani,2021-04-11,36,26.9,31,62.6,0,1010.1,
kalyani,2021-04-12,37,27,31.4,62,0,1010.1,
kalyani,2021-04-13,37.2,27,31.3,68.2,0,1009,
kalyani,2021-04-14,38,27,31.5,69.4,0,1007.7,
kalyani,2021-04-15,37,27,31.2,69.5,0,1006.5,
kalyani,2021-04-16,34.8,28,30.7,67.4,0,1006.6,
kalyani,2021-04-17,33.6,23,28.8,72.9,0,1009,
kalyani,2021-04-18,34,24,29.3,70.6,0,1008.5,
kalyani,2021-04-19,38,26,31.4,56,0,1006,
kalyani,2021-04-20,38.8,28,31.9,71.4,0,1005.9,
kalyani,2021-04-21,37,23.9,31.1,71.3,3.669,1007.3,
kalyani,2021-04-22,31,24.1,27.6,79.3,0,1008.5,
kalyani,2021-04-23,37,25.9,30.5,57.4,0,1008,
kalyani,2021-04-24,38.7,25,32.4,52,0,1006.6,
kalyani,2021-04-25,39.1,28.8,33.2,53.9,0,1005.9,
kalyani,2021-04-26,39,28,32.8,58.7,0,1005.3,
kalyani,2021-04-27,38,28,32.5,69.7,0,1006.1,
kalyani,2021-04-28,37.5,28,31.7,74.2,0,1007.8,
kalyani,2021-04-29,36,27,31.1,65.3,0,1008.3,
kalyani,2021-04-30,36,27,31.2,60.8,0,1007.5,
kalyani,2021-05-01,36,26,31.1,54.5,0,1007.7,
kalyani,2021-05-02,35.1,25,29.4,73.7,0.334,1008,
kalyani,2021-05-03,35.3,23,28.5,67.1,0.667,1006.8,
kalyani,2021-05-04,29,21,25.3,84.1,11.171,1008.1,
kalyani,2021-05-05,33,24,26.6,81.4,2.666,1008.2,
kalyani,2021-05-06,34.1,23,28.5,75.4,11,1009.2,
kalyani,2021-05-07,34.8,25,28.8,74.2,0.167,1009.8,
kalyani,2021-05-08,34.1,26,29.9,71,0,1008.3,
kalyani,2021-05-09,35,23,28.8,80.9,33.998,1007.4,
kalyani,2021-05-10,34,24,28.5,82.2,0,1006,
kalyani,2021-05-11,33.2,23,26.9,89.8,98.001,1005.3,
kalyani,2021-05-12,32,22,27.1,84.8,18.997,1004.5,
kalyani,2021-05-13,31.1,24.4,27.7,82.4,0.3,1003.7,
kalyani,2021-05-14,35,24.9,30,76.4,0,1003.1,
kalyani,2021-05-15,37,28,31.9,74.3,0,1004.3,
kalyani,2021-05-16,35.6,29,31.8,76.4,0,1005.3,
kalyani,2021-05-17,37,29,32.5,74.2,0,1005.1,
kalyani,2021-05-18,38.1,26.6,32.6,75.4,0.2,1004.7,
kalyani,2021-05-19,36.1,27,32,76.9,0.667,1004.2,
kalyani,2021-05-20,36,29.5,32.9,74.3,0,1004.2,
kalyani,2021-05-21,37,28.7,32.6,72.3,0,1004,
kalyani,2021-05-22,36,29,31.7,80.1,3.999,1002.3,
kalyani,2021-05-23,37,29.3,32.8,73.9,0,1001.7,
kalyani,2021-05-24,33,26,29.3,87.6,13.341,1000.9,
kalyani,2021-05-25,30.9,26.2,27.9,91,2.335,996.6,
kalyani,2021-05-26,29.8,25,27,92.1,33.334,992.2,
kalyani,2021-05-27,32,26,28.4,90.4,72.675,997.5,
kalyani,2021-05-28,34,28,30.7,82.8,0,1003.6,
kalyani,2021-05-29,34,28,30.7,80.8,0,1004.8,
kalyani,2021-05-30,35,28,31,85,0,1003,
kalyani,2021-05-31,31.5,25.9,27.9,90.8,27.793,1001.5,
kalyani,2021-06-01,35.9,26,30.2,83.7,0.767,1002.6,
kalyani,2021-06-02,34,26,29.3,78.8,0,1004.4,
kalyani,2021-06-03,36,28,31.5,76,0,1005.3,
kalyani,2021-06-04,36.3,29,32.1,71.5,0,1005.1,
kalyani,2021-06-05,38,23,31,72.1,0.267,1004.1,
kalyani,2021-06-06,38,23,30.4,72.4,0.667,1003.3,
kalyani,2021-06-07,37,25,30.4,76.4,30.661,1001.9,
kalyani,2021-06-08,35,26,30.4,75.8,0.167,1001,
kalyani,2021-06-09,33,26.1,29.4,78.9,0.4,999.9,
kalyani,2021-06-10,33,27,29.4,82.6,0,998.2,
kalyani,2021-06-11,33,27,28.8,87.5,6.671,996.3,
kalyani,2021-06-12,34,26.7,29.2,87.6,0.1,997.2,
kalyani,2021-06-13,33.1,27,29.5,91.2,17.67,997,
